Employee.ID,Designation,Type.of.Leave_Absent,Type.of.Leave_Casual Leave,Type.of.Leave_Casual Leave Confirmed COE,Type.of.Leave_Earned Leave,Type.of.Leave_Earned Leave Confirmed COE,Type.of.Leave_LWP,Type.of.Leave_Sick Leave,Leave.applied.for.no..of.days,Date.of.joining.the.company,Status.of.Leave_Absent,Status.of.Leave_Approved,Status.of.Leave_Rejected,From.my,To.my
FXI164,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,42017,42017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,42017,42017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,22017,22017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,52017,52017
FXI169,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,05-12-2016,0,1,0,22017,22017
FXI169,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,05-12-2016,0,1,0,32017,32017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,42017,42017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,12017,12017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-12-2016,0,1,0,32017,32017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-12-2016,0,1,0,52017,52017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,52017,52017
FXI168,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,05-12-2016,0,1,0,22017,22017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,42017,42017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,42017,42017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,12017,12017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,1,0,12017,12017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,32017,32017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,52017,52017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,22017,22017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,22017,22017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,12017,12017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,01-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-12-2016,0,1,0,22017,22017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-12-2016,0,1,0,12017,12017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-12-2016,0,1,0,32017,32017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-12-2016,0,1,0,32017,32017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,02-12-2016,0,1,0,32017,32017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,02-12-2016,0,1,0,32017,32017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-12-2016,0,0,1,52017,52017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,42017,42017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,42017,42017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,12017,12017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,12017,12017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,52017,52017
FXI185,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,22017,22017
FXI185,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI185,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI185,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,32017,32017
FXI185,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,08-12-2016,0,1,0,42017,42017
FXI185,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,52017,52017
FXI185,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,52017,52017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,42017,42017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,22017,22017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,12017,12017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,22017,22017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,22017,22017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,1,0,22017,22017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,12017,12017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,12017,12017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,08-12-2016,0,1,0,32017,32017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,32017,32017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,32017,32017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,0,1,22017,22017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,0,1,52017,52017
FXI175,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,12017,12017
FXI175,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI175,Intern - Big Data Analytics,0,0,0,0,0,1,0,4,08-12-2016,0,1,0,12017,12017
FXI176,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI176,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,1,0,42017,42017
FXI176,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,122016,122016
FXI176,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,12017,12017
FXI176,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,1,0,12017,12017
FXI176,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,52017,52017
FXI179,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,42017,42017
FXI179,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI179,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,12017,12017
FXI179,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,52017,52017
FXI179,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI179,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI179,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI179,Intern - Big Data Analytics,0,0,0,0,0,1,0,5,08-12-2016,0,1,0,32017,32017
FXI179,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,0,1,22017,22017
FXI179,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,0,1,22017,22017
FXI179,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,0,1,52017,52017
FXI177,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,32017,32017
FXI177,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,32017,32017
FXI177,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,52017,52017
FXI177,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,42017,42017
FXI177,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,42017,42017
FXI177,Intern - Big Data Analytics,0,0,0,0,0,1,0,3,08-12-2016,0,1,0,22017,22017
FXI177,Intern - Big Data Analytics,0,0,0,0,0,1,0,5,08-12-2016,0,1,0,52017,52017
FXI178,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,08-12-2016,1,0,0,42017,42017
FXI178,Intern - Big Data Analytics,1,0,0,0,0,0,0,0.5,08-12-2016,1,0,0,42017,42017
FXI178,Intern - Big Data Analytics,1,0,0,0,0,0,0,0.5,08-12-2016,1,0,0,42017,42017
FXI180,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI180,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,1,0,52017,52017
FXI181,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI181,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI181,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI181,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI181,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,12017,12017
FXI181,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,32017,32017
FXI181,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI181,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,1,0,22017,22017
FXI181,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,22017,22017
FXI183,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI183,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,122016,122016
FXI183,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI183,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI183,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,22017,22017
FXI183,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,32017,32017
FXI216,Intern - Big Data Analytics,1,0,0,0,0,0,0,0.5,02-01-2017,1,0,0,22017,22017
FXI216,Intern - Big Data Analytics,1,0,0,0,0,0,0,0.5,02-01-2017,1,0,0,22017,22017
FXI184,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI184,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI184,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,32017,32017
FXI184,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI184,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,42017,42017
FXI184,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,42017,42017
FXI184,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,42017,42017
FXI184,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,22017,22017
FXI184,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,0,1,22017,22017
FXI184,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,0,1,52017,52017
FXI187,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI187,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI187,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,32017,32017
FXI187,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI187,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,42017,42017
FXI187,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,42017,42017
FXI187,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,1,0,42017,42017
FXI187,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,1,0,22017,22017
FXI187,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,22017,22017
FXI187,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,1,0,22017,22017
FXI187,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,32017,32017
FXI187,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,0,1,22017,22017
FXI187,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,0,1,52017,52017
FXI187,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,0,1,52017,52017
FXI188,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,12-12-2016,0,1,0,22017,22017
FXI188,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,12-12-2016,0,1,0,12017,12017
FXI188,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,12-12-2016,0,1,0,22017,22017
FXI205,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,16-12-2017,0,1,0,52017,52017
FXI205,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,16-12-2017,0,1,0,52017,52017
FXI210,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,42017,42017
FXI210,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,22017,22017
FXI210,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,32017,32017
FXI210,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,32017,32017
FXI210,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,02-01-2017,0,1,0,32017,32017
FXI193,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,22017,22017
FXI193,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,22017,22017
FXI191,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,42017,42017
FXI191,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,42017,42017
FXI191,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,22017,22017
FXI191,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,32017,32017
FXI191,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,22017,22017
FXI191,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,15-12-2016,0,1,0,32017,32017
FXI191,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,32017,32017
FXI192,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,32017,32017
FXI192,Intern - Big Data Analytics,0,0,0,0,0,1,0,5,15-12-2016,0,1,0,32017,32017
FXI192,Intern - Big Data Analytics,0,0,0,0,0,1,0,3,15-12-2016,0,1,0,52017,52017
FXI190,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,32017,32017
FXI190,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,12017,12017
FXI190,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,12017,12017
FXI190,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,52017,52017
FXI195,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,42017,42017
FXI195,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,42017,42017
FXI195,Intern - Big Data Analytics,0,0,0,0,0,1,0,5,15-12-2016,0,1,0,12017,12017
FXI209,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,16-12-2016,0,1,0,32017,32017
FXI209,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,16-12-2016,0,1,0,52017,52017
FXI209,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,16-12-2016,0,1,0,32017,32017
FXI209,Intern - Big Data Analytics,0,0,0,0,0,1,0,3,16-12-2016,0,1,0,52017,52017
FXI196,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-01-2017,0,1,0,42017,42017
FXI196,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-01-2017,0,1,0,32017,32017
FXI196,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,05-01-2017,0,1,0,32017,32017
FXI196,Intern - Big Data Analytics,0,0,0,0,0,1,0,8,05-01-2017,0,0,1,32017,32017
FXI196,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,05-01-2017,0,1,0,32017,32017
FXI212,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,42017,42017
FXI212,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,52017,52017
FXI212,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-01-2017,0,1,0,52017,52017
FXI212,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-01-2017,0,1,0,42017,42017
FXI212,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-01-2017,0,1,0,42017,42017
FXI212,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,02-01-2017,0,1,0,52017,52017
FXI211,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-01-2017,0,1,0,32017,32017
FXI211,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,52017,52017
FXI211,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-01-2017,0,1,0,52017,52017
FXI197,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,42017,42017
FXI197,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,22017,22017
FXI197,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,52017,52017
FXI293,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,02-03-2017,1,0,0,32017,32017
FXI293,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,02-03-2017,1,0,0,32017,32017
FXI293,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,02-03-2017,1,0,0,42017,42017
FXI199,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,12017,12017
FXI199,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,32017,32017
FXI199,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,32017,32017
FXI199,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,52017,52017
FXI199,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,22017,22017
FXI199,Intern - Big Data Analytics,0,0,0,0,0,1,0,3,15-12-2016,0,1,0,22017,22017
FXI199,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,15-12-2016,0,1,0,12017,12017
FXI199,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,15-12-2016,0,1,0,32017,32017
FXI199,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,0,1,52017,52017
FXI200,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,42017,42017
FXI200,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,12017,12017
FXI200,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,32017,32017
FXI200,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,32017,32017
FXI200,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,12017,12017
FXI206,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,16-12-2017,0,1,0,42017,42017
FXI206,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,16-12-2017,0,1,0,12017,12017
FXI206,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,16-12-2017,0,1,0,12017,12017
FXI206,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,16-12-2017,0,1,0,32017,32017
FXI206,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,16-12-2017,0,1,0,32017,32017
FXI206,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,16-12-2017,0,1,0,52017,52017
FXI206,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,16-12-2017,0,1,0,42017,42017
