Employee.ID,Designation,Type.of.Leave_Absent,Type.of.Leave_Casual Leave,Type.of.Leave_Casual Leave Confirmed COE,Type.of.Leave_Earned Leave,Type.of.Leave_Earned Leave Confirmed COE,Type.of.Leave_LWP,Type.of.Leave_Sick Leave,Leave.applied.for.no..of.days,Date.of.joining.the.company,Status.of.Leave_Absent,Status.of.Leave_Approved,Status.of.Leave_Rejected,From.my,To.my
FXI206,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,16-12-2017,0,1,0,42017,42017
FXI206,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,16-12-2017,0,1,0,12017,12017
FXI206,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,16-12-2017,0,1,0,12017,12017
FXI206,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,16-12-2017,0,1,0,12017,12017
FXI201,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,42017,42017
FXI201,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,12017,12017
FXI201,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,32017,32017
FXI201,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,32017,32017
FXI201,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,52017,52017
FXI203,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,122016,122016
FXI203,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,22017,22017
FXI203,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,52017,52017
FXI203,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,42017,42017
FXI203,Intern - Big Data Analytics,0,0,0,0,0,1,0,4,15-12-2016,0,1,0,42017,42017
FXI204,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,42017,42017
FXI204,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,42017,42017
FXI204,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,42017,42017
FXI204,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,15-12-2016,0,1,0,122016,122016
FXI204,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,15-12-2016,0,1,0,32017,32017
FXI204,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,15-12-2016,0,1,0,42017,42017
FXI204,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,32017,32017
FXI204,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,32017,32017
FXI204,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,15-12-2016,0,1,0,32017,32017
FXI204,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,15-12-2016,0,1,0,32017,32017
FXI204,Intern - Big Data Analytics,0,0,0,0,0,1,0,11,15-12-2016,0,1,0,52017,52017
FXI271,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,13-02-2017,0,1,0,42017,42017
FXI271,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,13-02-2017,0,1,0,32017,32017
FXI202,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-01-2017,0,1,0,32017,32017
FXI202,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-01-2017,0,1,0,52017,52017
FXI202,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,52017,52017
FXI202,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,52017,52017
FXI202,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-01-2017,0,0,1,22017,22017
FXI214,Intern - Big Data Analytics,0,0,0,0,0,1,0,5,02-01-2017,0,1,0,42017,42017
FXI215,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,52017,52017
FXI215,Intern - Big Data Analytics,0,0,0,0,0,1,0,5,02-01-2017,0,1,0,42017,42017
FXI217,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,22017,22017
FXI217,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-01-2017,0,1,0,12017,12017
FXI217,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,32017,32017
FXI217,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-01-2017,0,1,0,32017,32017
FXI217,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,02-01-2017,0,1,0,22017,22017
FXI217,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-01-2017,0,1,0,32017,32017
FXI217,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,02-01-2017,0,1,0,32017,32017
FXI217,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-01-2017,0,1,0,52017,52017
FXI217,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-01-2017,0,0,1,52017,52017
FXI220,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,09-01-2017,0,1,0,42017,42017
FXI220,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,09-01-2017,0,1,0,22017,22017
FXI220,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,09-01-2017,0,1,0,52017,52017
FXI220,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,09-01-2017,0,1,0,32017,32017
FXI220,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,09-01-2017,0,1,0,52017,52017
FXI220,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,09-01-2017,0,1,0,52017,52017
FXI101,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,17-02-2016,0,1,0,42017,42017
FXI101,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,17-02-2016,0,1,0,12017,12017
FXI101,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,17-02-2016,0,1,0,42017,42017
FXI101,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,17-02-2016,0,1,0,42017,42017
FXI101,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,17-02-2016,0,1,0,52017,52017
FXI224,Intern - Big Data Analytics,0,0,0,1,0,0,0,NA,02-01-2017,0,1,0,32017,32017
FXI222,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-01-2017,0,1,0,12017,12017
FXI221,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-01-2017,0,1,0,42017,42017
FXI221,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-01-2017,0,1,0,22017,22017
FXI221,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-01-2017,0,1,0,12017,12017
FXI221,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-01-2017,0,1,0,32017,32017
FXI221,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-01-2017,0,1,0,32017,32017
FXI221,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-01-2017,0,1,0,32017,32017
FXI221,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-01-2017,0,1,0,32017,32017
FXI221,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,05-01-2017,0,1,0,22017,22017
FXI223,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,09-01-2017,0,1,0,42017,42017
FXI223,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,09-01-2017,0,1,0,42017,42017
FXI223,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,09-01-2017,0,1,0,22017,22017
FXI223,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,09-01-2017,0,1,0,32017,32017
FXI223,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,09-01-2017,0,1,0,22017,22017
FXI223,Intern - Big Data Analytics,0,0,0,0,0,1,0,8,09-01-2017,0,0,1,22017,22017
FXI229,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,42017,42017
FXI229,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,42017,42017
FXI229,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,42017,42017
FXI229,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,42017,42017
FXI229,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,42017,42017
FXI229,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,22017,22017
FXI229,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,32017,32017
FXI229,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,52017,52017
FXI229,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,52017,52017
FXI229,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,20-01-2017,0,1,0,22017,22017
FXI253,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-02-2017,0,1,0,32017,32017
FXI253,Intern - Big Data Analytics,0,0,0,0,0,1,0,3,02-02-2017,0,1,0,42017,42017
FXI280,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,20-02-2017,0,1,0,42017,42017
FXI280,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-02-2017,0,1,0,42017,42017
FXI280,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,20-02-2017,0,1,0,42017,42017
FXI280,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-02-2017,0,1,0,52017,52017
FXI280,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,20-02-2017,0,1,0,52017,52017
FXI280,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,20-02-2017,0,1,0,42017,42017
FXI280,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,20-02-2017,0,1,0,42017,42017
FXI280,Intern - Big Data Analytics,0,0,0,0,0,1,0,5,20-02-2017,0,1,0,32017,32017
FXI280,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,20-02-2017,0,1,0,52017,52017
FXI280,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,20-02-2017,0,1,0,52017,52017
FXI231,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,42017,42017
FXI231,Intern - Big Data Analytics,0,0,0,0,0,1,0,3,20-01-2017,0,1,0,42017,42017
FXI231,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,20-01-2017,0,1,0,32017,32017
FXI231,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,20-01-2017,0,1,0,32017,32017
FXI242,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,31-01-2017,0,1,0,32017,32017
FXI242,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,31-01-2017,0,1,0,52017,52017
FXI242,Intern - Big Data Analytics,1,0,0,0,0,0,0,0.5,31-01-2017,0,1,0,42017,42017
FXI230,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,42017,42017
FXI230,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,20-01-2017,0,1,0,42017,42017
FXI230,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,22017,22017
FXI230,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,32017,32017
FXI230,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,52017,52017
FXI230,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,20-01-2017,0,1,0,42017,42017
FXI230,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,20-01-2017,0,1,0,42017,42017
FXI230,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,20-01-2017,0,1,0,32017,32017
FXI230,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,20-01-2017,0,1,0,32017,32017
FXI230,Intern - Big Data Analytics,0,0,0,0,0,1,0,1.5,20-01-2017,0,1,0,32017,32017
FXI230,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,20-01-2017,0,1,0,32017,32017
FXI230,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,20-01-2017,0,1,0,52017,52017
FXI230,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,20-01-2017,0,1,0,52017,52017
FXI230,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,20-01-2017,0,1,0,52017,52017
FXI241,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,30-01-2017,0,1,0,32017,32017
FXI241,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,30-01-2017,0,1,0,32017,32017
FXI241,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,30-01-2017,0,1,0,52017,52017
FXI241,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,30-01-2017,0,1,0,42017,42017
FXI241,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,30-01-2017,0,1,0,22017,22017
FXI241,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,30-01-2017,0,1,0,52017,52017
FXI241,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,30-01-2017,0,1,0,52017,52017
FXI243,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,30-01-2017,0,1,0,32017,32017
FXI243,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,30-01-2017,0,1,0,52017,52017
FXI243,Intern - Big Data Analytics,0,0,0,0,0,1,0,6,30-01-2017,0,1,0,42017,42017
FXI243,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,30-01-2017,0,1,0,42017,42017
FXI243,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,30-01-2017,0,1,0,52017,52017
FXI243,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,30-01-2017,0,0,1,52017,52017
FXI243,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,30-01-2017,0,1,0,52017,52017
FXI228,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,20-01-2017,0,1,0,42017,42017
FXI228,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,42017,42017
FXI228,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,20-01-2017,0,1,0,12017,12017
FXI228,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,20-01-2017,0,1,0,32017,32017
FXI228,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,20-01-2017,0,1,0,22017,22017
FXI245,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,31-01-2017,0,1,0,42017,42017
FXI245,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,31-01-2017,0,1,0,42017,42017
FXI245,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,31-01-2017,0,1,0,32017,32017
FXI245,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,31-01-2017,0,1,0,32017,32017
FXI245,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,31-01-2017,0,1,0,32017,32017
FXI245,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,31-01-2017,0,1,0,52017,52017
FXI245,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,31-01-2017,0,1,0,52017,52017
FXI245,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,31-01-2017,0,1,0,52017,52017
FXI264,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-02-2017,0,1,0,22017,22017
FXI264,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-02-2017,0,1,0,32017,32017
FXI264,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-02-2017,0,1,0,52017,52017
FXI264,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-02-2017,0,1,0,32017,32017
FXI264,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-02-2017,0,1,0,52017,52017
FXI264,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-02-2017,0,1,0,52017,52017
FXI265,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,08-02-2017,1,0,0,42017,42017
FXI246,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,31-01-2017,0,1,0,42017,42017
FXI246,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,31-01-2017,0,1,0,42017,42017
FXI246,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,31-01-2017,0,1,0,22017,22017
FXI246,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,31-01-2017,0,1,0,32017,32017
FXI246,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,31-01-2017,0,1,0,42017,42017
FXI246,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,31-01-2017,0,1,0,52017,52017
FXI246,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,31-01-2017,0,1,0,52017,52017
FXI244,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,30-01-2017,0,1,0,42017,42017
FXI244,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,30-01-2017,0,1,0,42017,42017
FXI244,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,30-01-2017,0,1,0,32017,32017
FXI244,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,30-01-2017,0,1,0,42017,42017
FXI244,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,30-01-2017,0,1,0,32017,32017
FXI244,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,30-01-2017,0,1,0,52017,52017
FXI263,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,06-02-2017,0,1,0,42017,42017
FXI263,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,06-02-2017,0,1,0,32017,32017
FXI263,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,06-02-2017,0,1,0,52017,52017
FXI263,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,06-02-2017,0,1,0,52017,52017
FXI263,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,06-02-2017,0,1,0,52017,52017
FXI262,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,06-02-2017,0,1,0,42017,42017
FXI262,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,06-02-2017,0,1,0,42017,42017
FXI262,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,06-02-2017,0,1,0,22017,22017
FXI262,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,06-02-2017,0,1,0,32017,32017
FXI262,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,06-02-2017,0,1,0,52017,52017
FXI262,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,06-02-2017,0,1,0,52017,52017
FXI262,Intern - Big Data Analytics,0,0,0,0,0,1,0,1.5,06-02-2017,0,1,0,32017,32017
FXI262,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,06-02-2017,0,1,0,52017,52017
FXI298,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,07-03-2017,0,1,0,52017,52017
FXI299,Intern - Big Data Analytics,0,0,0,0,0,0,1,1,07-03-2017,1,0,0,42017,42017
FXI299,Intern - Big Data Analytics,0,0,0,0,0,0,1,1,07-03-2017,1,0,0,52017,52017
FXI294,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-03-2017,0,1,0,42017,42017
FXI294,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-03-2017,0,1,0,42017,42017
FXI294,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-03-2017,0,1,0,52017,52017
FXI294,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-03-2017,0,1,0,52017,52017
FXI294,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,02-03-2017,0,1,0,52017,52017
FXI292,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-03-2017,0,1,0,42017,42017
FXI292,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-03-2017,0,1,0,42017,42017
FXI292,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-03-2017,0,1,0,32017,32017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,0001-12-20,0,1,0,22017,22017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,0001-12-20,0,1,0,32017,32017
FXI175,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,0008-12-20,0,1,0,22017,22017
FXI175,Intern - Big Data Analytics,0,0,0,0,0,1,0,8,0008-12-20,0,1,0,32017,32017
FXI212,Intern - Big Data Analytics,0,0,0,0,0,1,0,4,0002-01-20,0,0,1,52017,52017
FXI212,Intern - Big Data Analytics,0,0,0,0,0,1,0,7,0002-01-20,0,0,1,62017,62017
FXI221,Intern - Big Data Analytics,0,0,0,0,0,1,0,7,0005-01-20,0,1,0,52017,52017
FXI221,Intern - Big Data Analytics,0,0,0,0,0,1,0,6,0005-01-20,0,1,0,62017,62017
VHR030,Forex Trader,0,0,0,1,0,0,0,2,0011-02-20,0,1,0,32017,32017
VHR030,Forex Trader,0,0,0,1,0,0,0,1,0011-02-20,0,1,0,42017,42017
VHR031,Forex Trader,0,0,0,1,0,0,0,1,0011-02-20,0,1,0,12017,12017
VHR031,Forex Trader,0,0,0,1,0,0,0,1,0011-02-20,0,1,0,22017,22017
VHR123,Trainee Dealer,0,1,0,0,0,0,0,0.5,0015-06-20,0,1,0,32017,32017
VHR123,Trainee Dealer,0,1,0,0,0,0,0,1,0015-06-20,0,1,0,42017,42017
VHR147,Trainee Dealer,0,0,0,0,0,1,0,1,0015-06-20,0,1,0,12017,12017
VHR147,Trainee Dealer,0,0,0,0,0,1,0,2,0015-06-20,0,1,0,22017,22017
VHR161,Trainee Dealer,0,0,0,0,0,1,0,8,0013-06-20,0,1,0,12017,12017
VHR161,Trainee Dealer,0,0,0,0,0,1,0,7,0013-06-20,0,1,0,22017,22017
VHR185,Trainee Dealer,0,0,0,0,0,1,0,0.5,0020-07-20,0,1,0,22017,22017
VHR186,Trainee Dealer,0,0,0,0,0,1,0,11,0020-07-20,0,1,0,22017,22017
VHR186,Trainee Dealer,0,0,0,0,0,1,0,3,0020-07-20,0,1,0,32017,32017
VHR195,Trainee Dealer,0,0,0,1,0,0,0,1,0001-06-20,0,1,0,22017,22017
VHR195,Trainee Dealer,0,0,0,1,0,0,0,3,0001-06-20,0,1,0,32017,32017
VHR222,Trainee Dealer,0,0,0,0,0,1,0,20,0001-02-20,0,0,1,42017,42017
VHR223,Trainee Dealer,0,0,0,0,0,1,0,11,0025-01-20,0,1,0,52017,52017
VHR223,Trainee Dealer,0,0,0,0,0,1,0,2,0025-01-20,0,1,0,62017,62017
VHR224,Trainee Dealer,0,0,0,0,0,1,0,2,0025-11-20,0,1,0,12017,12017
VHR224,Trainee Dealer,1,0,0,0,0,0,0,3,0025-11-20,1,0,0,12017,12017
VHR224,Trainee Dealer,0,0,0,0,0,1,0,3,0025-11-20,0,1,0,22017,22017
VHR224,Trainee Dealer,1,0,0,0,0,0,0,3,0025-11-20,1,0,0,22017,22017
VHR227,Trainee Dealer,0,0,0,0,0,1,0,1,0024-09-20,0,1,0,22017,22017
VHR227,Trainee Dealer,0,0,0,0,0,1,0,1,0024-09-20,0,1,0,32017,32017
VHR250,Trainee Dealer,0,0,0,0,0,1,0,2,0001-07-20,0,1,0,22017,22017
VHR250,Trainee Dealer,0,0,0,0,0,1,0,2,0001-07-20,0,1,0,32017,32017
VHR251,Trainee Dealer,0,0,0,0,0,1,0,4.5,0001-07-20,0,1,0,12017,12017
VHR251,Trainee Dealer,0,0,0,0,0,1,0,2.5,0001-07-20,0,1,0,22017,22017
